original_name,pinyin_name,new_filename,mass_kg
left_behind_thigh\2026飞卡轮腿 - left_behind_thigh-3 轮腿小腿-1.STL,2026_fei_ka_lun_tui____left_behind_thigh_3__lun_tui_xiao_tui__1,2026_fei_ka_lun_tui____left_behind_thigh_3__lun_tui_xiao_tui__1.stl,0.0091
